09907717-n	501
01603789-a	502
02400139-n	503
02520669-n	504
00257468-n	505
11596486-n	506
06961681-n	507
05349273-n	508
02331262-a	509
02684784-v	510
02358217-v	511
09659039-n	512
07930315-n	513
12090702-n	514
10911687-n	515
01603303-v	516
13103136-n	517
02111838-v	518
05831412-n	519
01477394-v	520
04368109-n	521
00440941-n	522
00841800-a	523
10352782-n	524
01756875-v	525
03115400-n	526
02174542-a	527
08648322-n	528
00364359-r	529
07206096-n	530
02258487-v	531
01738175-n	532
00152727-n	533
13283764-n	534
01966740-a	535
02092002-n	536
07858484-n	537
00300441-n	538
03088384-a	539
01649184-a	540
03662887-n	541
00975202-v	542
02229412-v	543
00288070-a	544
14443228-n	545
05885412-n	546
08309226-n	547
09193282-n	548
09625676-n	549
01816336-n	550
00750172-v	551
02747140-v	552
10531445-n	553
01321230-n	554
01055978-v	555
02548522-n	556
02961544-n	557
03036149-n	558
00523479-a	559
12706240-n	560
00158190-r	561
07858114-n	562
07263897-n	563
13809207-n	564
11590783-n	565
04407007-n	566
01916033-v	567
00787136-a	568
00411947-r	569
00005107-a	570
00357332-v	571
02952275-a	572
08086050-n	573
13883346-n	574
13707346-n	575
08834123-n	576
00927711-v	577
07887304-n	578
05623628-n	579
02644967-n	580
00619503-v	581
01809019-a	582
12002957-n	583
01139000-n	584
07307754-n	585
11795580-n	586
02260730-a	587
02901491-a	588
08351532-n	589
14295986-n	590
00139729-v	591
03129123-n	592
03511949-n	593
09295338-n	594
03158414-n	595
15031073-n	596
07325639-n	597
14139333-n	598
01228282-a	599
12073991-n	600
01792973-a	601
02256306-a	602
00252954-a	603
12828220-n	604
00876062-n	605
00917772-v	606
01381549-v	607
14221741-n	608
02120692-n	609
01916925-n	610
10098862-n	611
03844965-n	612
02288295-v	613
01808329-a	614
04084682-n	615
13458840-n	616
02558951-v	617
00871255-a	618
03656091-n	619
02783790-n	620
14817419-n	621
02447366-n	622
04574999-n	623
02530999-n	624
00662687-a	625
03806748-n	626
08606869-n	627
07964495-n	628
02339171-v	629
14919819-n	630
12806455-n	631
01827948-n	632
01525177-v	633
02717149-a	634
01340149-v	635
03880032-n	636
00246348-a	637
10488656-n	638
07232655-n	639
13404156-n	640
01839829-a	641
13948136-n	642
03345487-n	643
14991319-n	644
07020423-n	645
00880586-a	646
12514992-n	647
09354608-n	648
01216738-n	649
05674927-n	650
00429097-r	651
03502200-n	652
14813182-n	653
02338901-n	654
00292386-n	655
15294745-n	656
07386370-n	657
01451937-a	658
05189819-n	659
00041488-a	660
00921926-n	661
11246040-n	662
00345926-n	663
09627906-n	664
14244726-n	665
06098088-n	666
06227121-n	667
03178674-n	668
02957862-n	669
02126686-v	670
01900719-n	671
01401686-n	672
02255821-v	673
13059852-n	674
09956147-n	675
01533851-v	676
01444813-a	677
13227557-n	678
10526534-n	679
02188198-v	680
01130560-n	681
00204585-v	682
00655378-v	683
02620992-a	684
02435671-a	685
00057410-v	686
11240249-n	687
10352299-n	688
02213362-n	689
02100476-v	690
03024132-a	691
02023661-a	692
13387689-n	693
07526505-n	694
10314703-n	695
00316768-v	696
02611187-a	697
11486983-n	698
08018666-n	699
08284054-n	700
03638623-n	701
00415496-r	702
04532106-n	703
00883635-v	704
13561198-n	705
01720198-a	706
02612046-n	707
09288769-n	708
02902744-a	709
08209386-n	710
00560529-n	711
02307563-a	712
00746375-n	713
10457777-n	714
03211616-n	715
01496037-n	716
00249969-v	717
12746474-n	718
01926984-v	719
07285403-n	720
01741864-v	721
10740732-n	722
01034858-a	723
00970215-v	724
01746604-v	725
14379829-n	726
14264664-n	727
01195584-n	728
01152583-n	729
00168694-a	730
00364479-a	731
02063486-v	732
02647311-v	733
09823683-n	734
02034883-v	735
11523369-n	736
11233934-n	737
01587643-a	738
06145729-n	739
06443398-n	740
14431338-n	741
07111047-n	742
03009594-a	743
09402370-n	744
00269894-a	745
04536765-n	746
00675473-a	747
00678473-a	748
01116026-n	749
00725704-a	750
11382278-n	751
01328340-v	752
02371718-a	753
00418025-n	754
01575810-a	755
01926031-v	756
14058563-n	757
02351518-n	758
04039848-n	759
08508361-n	760
06935741-n	761
02754855-v	762
01020936-n	763
08370878-n	764
01757782-a	765
02012043-v	766
08325386-n	767
00947591-v	768
00810481-a	769
04693717-n	770
13906936-n	771
01534582-n	772
05036715-n	773
01748100-n	774
02325272-v	775
00526541-a	776
06523473-n	777
02380875-n	778
02751367-a	779
03019836-a	780
02477329-n	781
08937109-n	782
00911204-a	783
02838958-n	784
03515644-n	785
01611490-a	786
01472642-v	787
12462805-n	788
02280845-n	789
09050244-n	790
01546660-n	791
06334377-n	792
06756680-n	793
02624806-v	794
10130447-n	795
03936764-n	796
07218299-n	797
11805380-n	798
04730285-n	799
02741475-n	800
05153520-n	801
07026352-n	802
02574890-a	803
07904293-n	804
14333863-n	805
10290919-n	806
00922320-v	807
00104868-v	808
01570892-a	809
11886537-n	810
12941360-n	811
00453852-r	812
00201893-r	813
01311608-v	814
10727016-n	815
12115563-n	816
01003536-a	817
09838117-n	818
04152387-n	819
12327718-n	820
10068928-n	821
01406897-v	822
04693384-n	823
01893399-n	824
00101800-a	825
02314919-a	826
10093396-n	827
07826653-n	828
14275764-n	829
00238564-a	830
10803586-n	831
07278256-n	832
03010337-a	833
10783646-n	834
06779713-n	835
02645303-a	836
03538179-n	837
01698916-v	838
08747054-n	839
03342863-n	840
02166024-n	841
01813385-n	842
02823124-n	843
07590068-n	844
00478730-r	845
09435405-n	846
00321486-v	847
11485907-n	848
00268651-r	849
09012297-n	850
01995975-n	851
01043226-a	852
03389353-n	853
13004065-n	854
02471467-n	855
07195630-n	856
02204237-a	857
09237076-n	858
07590752-n	859
09753930-n	860
01704030-v	861
00943837-v	862
01026316-n	863
11029298-n	864
00045145-v	865
02819881-n	866
02898478-n	867
05548521-n	868
01468850-a	869
04544805-n	870
11977887-n	871
00232956-v	872
02684742-a	873
01882948-n	874
07148938-n	875
09096903-n	876
08557057-n	877
13755053-n	878
01631072-v	879
10754281-n	880
10658676-n	881
01580467-v	882
06878706-n	883
00197811-r	884
08154960-n	885
12281974-n	886
09063259-n	887
04836268-n	888
00802300-a	889
02519813-a	890
13253751-n	891
00349053-r	892
12007196-n	893
00655878-n	894
11810728-n	895
01711071-a	896
05695554-n	897
02351686-n	898
15051503-n	899
08222571-n	900
10004019-n	901
05568349-n	902
02177397-a	903
14959644-n	904
00548029-a	905
01517036-n	906
07598529-n	907
01323599-n	908
02940385-n	909
01959333-n	910
11514171-n	911
03080238-a	912
03753826-n	913
08833981-n	914
00590782-a	915
07897975-n	916
11732857-n	917
00338821-n	918
02739480-v	919
04166281-n	920
12670962-n	921
02212103-v	922
04576971-n	923
00911935-a	924
09985809-n	925
14547036-n	926
08585158-n	927
01964049-n	928
00474657-n	929
10743543-n	930
08852389-n	931
13719683-n	932
07605380-n	933
06178660-n	934
02086240-n	935
00074092-n	936
07879953-n	937
00507539-n	938
02657619-a	939
01913237-v	940
02752496-n	941
01404538-v	942
07751280-n	943
04976687-n	944
10036929-n	945
13293377-n	946
00057992-a	947
01097847-a	948
00565962-a	949
14196722-n	950
00130151-a	951
02347865-n	952
11521534-n	953
08293238-n	954
02848119-a	955
03707372-n	956
05649960-n	957
00895641-v	958
01538629-v	959
02355227-n	960
02346724-v	961
09751403-n	962
02546624-a	963
03923918-n	964
00619183-v	965
08735705-n	966
06101333-n	967
06595220-n	968
05548032-n	969
00216278-r	970
03821660-n	971
02225204-v	972
08993871-n	973
00387254-r	974
00228815-r	975
03108429-a	976
00945648-v	977
14550987-n	978
04376400-n	979
09272927-n	980
02688016-a	981
03513137-n	982
04999111-n	983
01466303-v	984
01810536-a	985
00323873-a	986
10162016-n	987
00678024-a	988
01596455-a	989
02123242-n	990
10724272-n	991
02192284-a	992
00710585-a	993
01257173-v	994
04214154-n	995
12811501-n	996
05860377-n	997
09971682-n	998
14438541-n	999
03503358-n	1000
00973888-v	1001
13706183-n	1002
00116619-v	1003
01461680-a	1004
10246913-n	1005
00127021-n	1006
00536872-n	1007
14408519-n	1008
07020017-n	1009
12321304-n	1010
13006631-n	1011
14397040-n	1012
04291912-n	1013
11955153-n	1014
06795746-n	1015
11225165-n	1016
08960987-n	1017
12545090-n	1018
03028079-n	1019
09719653-n	1020
05347359-n	1021
04866866-n	1022
13147689-n	1023
02745091-n	1024
10518602-n	1025
02518990-n	1026
09267227-n	1027
14015361-n	1028
00827601-v	1029
02485050-a	1030
01802721-n	1031
00588998-n	1032
09344324-n	1033
13771154-n	1034
14709791-n	1035
00421875-a	1036
00443618-a	1037
10570019-n	1038
06432715-n	1039
06683513-n	1040
13481580-n	1041
02023851-v	1042
02251247-v	1043
15079445-n	1044
09368479-n	1045
08966408-n	1046
06267758-n	1047
02006364-n	1048
00357376-r	1049
02802976-a	1050
05246796-n	1051
14396096-n	1052
08175700-n	1053
02629230-n	1054
04920435-n	1055
02738449-n	1056
09969375-n	1057
01167640-v	1058
14555414-n	1059
02288473-n	1060
03500699-n	1061
12403075-n	1062
10289176-n	1063
02112497-n	1064
02030709-n	1065
02196542-n	1066
06300823-n	1067
00058014-v	1068
08587086-n	1069
09488006-n	1070
03887185-n	1071
10410531-n	1072
02152991-n	1073
01419160-v	1074
00373216-r	1075
13241940-n	1076
00215838-n	1077
03219135-n	1078
05894143-n	1079
07584593-n	1080
00568430-n	1081
02737187-v	1082
05333259-n	1083
06333285-n	1084
00829761-v	1085
01862918-v	1086
01744888-v	1087
13776854-n	1088
00624416-a	1089
01416020-v	1090
10857697-n	1091
03679174-n	1092
08330514-n	1093
05064722-n	1094
06340707-n	1095
00635714-v	1096
02886971-a	1097
05130210-n	1098
00618536-n	1099
08068457-n	1100
00665970-n	1101
00729894-a	1102
01609762-a	1103
05910453-n	1104
01105909-n	1105
07468861-n	1106
00933821-v	1107
09538544-n	1108
01613177-n	1109
10564098-n	1110
00866953-v	1111
01091298-v	1112
01029710-a	1113
12450099-n	1114
14860603-n	1115
10166762-n	1116
01791053-v	1117
00825648-v	1118
01491775-a	1119
01049266-n	1120
02822746-a	1121
06428646-n	1122
05094424-n	1123
08439126-n	1124
10907236-n	1125
00354317-v	1126
03786313-n	1127
09985075-n	1128
02468965-v	1129
02850950-n	1130
10020890-n	1131
10521470-n	1132
09343587-n	1133
00264775-n	1134
04399537-n	1135
01428853-v	1136
02417070-n	1137
13506477-n	1138
00553173-n	1139
03447075-n	1140
03593222-n	1141
04895246-n	1142
15088669-n	1143
00881441-n	1144
11265591-n	1145
02642935-n	1146
00155547-v	1147
12003407-n	1148
07096995-n	1149
00098625-n	1150
00176312-n	1151
00821295-n	1152
01236964-a	1153
07660283-n	1154
00323193-r	1155
02764251-a	1156
02591205-n	1157
09754217-n	1158
00387310-v	1159
13812173-n	1160
04797824-n	1161
02406046-n	1162
12396091-n	1163
00539687-a	1164
01316467-a	1165
00255079-v	1166
01992555-a	1167
02402846-a	1168
02903062-a	1169
14370992-n	1170
15233411-n	1171
04348359-n	1172
00853958-v	1173
11954484-n	1174
00879759-n	1175
11160200-n	1176
08325124-n	1177
13671047-n	1178
07925708-n	1179
12759120-n	1180
02953197-n	1181
07201105-n	1182
11887750-n	1183
06380495-n	1184
01887324-v	1185
01004703-a	1186
02110927-v	1187
06579592-n	1188
02242455-n	1189
00743183-a	1190
00514618-r	1191
10179527-n	1192
09205334-n	1193
12351600-n	1194
13262462-n	1195
00391407-n	1196
07347224-n	1197
03147280-n	1198
10730262-n	1199
08014202-n	1200
01589650-a	1201
14769160-n	1202
01584853-n	1203
02607752-a	1204
12274630-n	1205
02675196-a	1206
07192129-n	1207
05391977-n	1208
01056941-n	1209
05280698-n	1210
01088478-a	1211
07823591-n	1212
02099561-a	1213
01586866-a	1214
10205138-n	1215
02983739-a	1216
00498427-n	1217
04438897-n	1218
04257790-n	1219
12880244-n	1220
11759404-n	1221
01697837-n	1222
00297193-v	1223
11284216-n	1224
07693048-n	1225
01497750-v	1226
12136392-n	1227
09906986-n	1228
07896422-n	1229
01664015-a	1230
10663137-n	1231
00058401-v	1232
06381372-n	1233
01223766-n	1234
12596849-n	1235
01499898-n	1236
00966294-n	1237
08543081-n	1238
02557790-v	1239
10324851-n	1240
07944618-n	1241
09779280-n	1242
02710673-v	1243
15263138-n	1244
06805497-n	1245
00095271-v	1246
01141841-n	1247
08335886-n	1248
07852376-n	1249
09619168-n	1250
06088995-n	1251
11825535-n	1252
05886455-n	1253
08777233-n	1254
03413428-n	1255
06859504-n	1256
00083541-r	1257
01227083-n	1258
10181656-n	1259
00850983-a	1260
08060446-n	1261
11872658-n	1262
04645020-n	1263
06780678-n	1264
15079030-n	1265
05289743-n	1266
14909480-n	1267
12093885-n	1268
14291435-n	1269
12818601-n	1270
00297532-n	1271
04303852-n	1272
13560738-n	1273
01533780-n	1274
01359070-n	1275
00540946-v	1276
12663254-n	1277
13952171-n	1278
07179943-n	1279
14775321-n	1280
09529933-n	1281
01947352-v	1282
02697576-n	1283
02593269-a	1284
01031194-n	1285
00588703-n	1286
00193652-r	1287
02340213-a	1288
01279615-n	1289
05525628-n	1290
00016756-a	1291
13632606-n	1292
13275288-n	1293
04577769-n	1294
05927364-n	1295
00188949-v	1296
05597050-n	1297
14922960-n	1298
01013770-n	1299
00743500-n	1300
08117702-n	1301
01581217-v	1302
00385756-a	1303
00757408-a	1304
00168551-a	1305
07929351-n	1306
05231769-n	1307
04017429-n	1308
07459992-n	1309
05557339-n	1310
00134780-n	1311
00198631-n	1312
02628171-a	1313
02259987-n	1314
12802707-n	1315
10779897-n	1316
07944242-n	1317
10590042-n	1318
07521674-n	1319
00483330-r	1320
11005320-n	1321
01363288-n	1322
07099844-n	1323
01704761-a	1324
07609316-n	1325
05061003-n	1326
02357115-a	1327
13561521-n	1328
11307759-n	1329
02699941-v	1330
12565102-n	1331
00949548-a	1332
02594290-v	1333
02887399-a	1334
14015266-n	1335
10728727-n	1336
01360330-n	1337
02828427-n	1338
10583790-n	1339
14103018-n	1340
07016648-n	1341
02405101-n	1342
02614288-n	1343
04218271-n	1344
01475421-n	1345
02630052-n	1346
07790601-n	1347
04803880-n	1348
01235258-n	1349
03504723-n	1350
09489146-n	1351
13450636-n	1352
13332197-n	1353
08784581-n	1354
01841834-a	1355
00204523-r	1356
07705386-n	1357
13312754-n	1358
12466450-n	1359
12438046-n	1360
12001565-n	1361
12175598-n	1362
00075998-v	1363
00903947-v	1364
02376631-v	1365
03868763-n	1366
00442569-n	1367
05697976-n	1368
05373790-n	1369
05079309-n	1370
09213254-n	1371
09700964-n	1372
01845921-a	1373
00384410-a	1374
02046613-n	1375
11424816-n	1376
08086356-n	1377
00141262-r	1378
10263146-n	1379
00253757-a	1380
07563366-n	1381
05065211-n	1382
13126856-n	1383
00986417-v	1384
00651298-v	1385
02076535-n	1386
00801277-n	1387
14505215-n	1388
13778261-n	1389
00341724-r	1390
11226614-n	1391
01673434-a	1392
02916350-n	1393
14321814-n	1394
12651229-n	1395
03530511-n	1396
02749768-v	1397
04541662-n	1398
12527081-n	1399
04555600-n	1400
05762998-n	1401
13389577-n	1402
01582200-v	1403
02464626-n	1404
06909932-n	1405
02997910-n	1406
00249556-v	1407
05309392-n	1408
02246296-a	1409
02113624-n	1410
01692978-v	1411
10337789-n	1412
01532325-n	1413
04160036-n	1414
02352472-a	1415
13237188-n	1416
11116284-n	1417
00303579-a	1418
00896832-n	1419
01384102-v	1420
01537628-a	1421
02054711-n	1422
13653615-n	1423
07867164-n	1424
00783859-v	1425
03071021-n	1426
00083478-a	1427
02485865-n	1428
05198321-n	1429
15097578-n	1430
00407458-v	1431
00998674-a	1432
05455690-n	1433
02581289-n	1434
00418563-v	1435
01239781-a	1436
05660801-n	1437
03790512-n	1438
09813696-n	1439
06113914-n	1440
02654548-a	1441
03142325-n	1442
01638952-n	1443
00475305-r	1444
10018532-n	1445
11200812-n	1446
03071651-a	1447
09605110-n	1448
04560292-n	1449
03188531-n	1450
14185620-n	1451
02003910-v	1452
02418093-a	1453
02329401-n	1454
01007273-n	1455
09097871-n	1456
02903006-n	1457
07954731-n	1458
00997604-a	1459
01733477-v	1460
11799520-n	1461
12264621-n	1462
02577877-v	1463
08157672-n	1464
02789271-n	1465
13801937-n	1466
11662585-n	1467
13642729-n	1468
04540053-n	1469
02518839-v	1470
01253468-v	1471
04253751-n	1472
07842308-n	1473
03240140-n	1474
09480077-n	1475
13682740-n	1476
02027226-v	1477
00324699-n	1478
11543429-n	1479
02302244-n	1480
00259098-a	1481
03417042-n	1482
01026191-n	1483
00353604-a	1484
13280795-n	1485
04170384-n	1486
08439268-n	1487
00463234-v	1488
06610779-n	1489
00230335-a	1490
15141213-n	1491
14153982-n	1492
09206289-n	1493
02429123-n	1494
01810933-v	1495
03070879-a	1496
07270893-n	1497
07937786-n	1498
00335366-v	1499
05705583-n	1500
12262018-n	1501
04528354-n	1502
02786331-n	1503
09349055-n	1504
00298497-n	1505
09510643-n	1506
11849271-n	1507
14031108-n	1508
00916199-a	1509
09515988-n	1510
04089836-n	1511
04475900-n	1512
03531691-n	1513
02716767-v	1514
02840328-a	1515
13192625-n	1516
03899612-n	1517
00817424-a	1518
01912145-a	1519
10820444-n	1520
01997910-a	1521
03074368-a	1522
02722782-v	1523
01318510-a	1524
11307262-n	1525
00912094-a	1526
03909835-n	1527
00844869-a	1528
01012100-a	1529
10599215-n	1530
04054566-n	1531
03027797-n	1532
13717914-n	1533
12464903-n	1534
07560331-n	1535
12333961-n	1536
00238037-a	1537
09435512-n	1538
05572629-n	1539
01673061-a	1540
03388466-n	1541
04355684-n	1542
05468739-n	1543
00255582-a	1544
01231252-v	1545
08358594-n	1546
03037799-a	1547
02646804-a	1548
01454702-n	1549
14611031-n	1550
07448885-n	1551
06098195-n	1552
10155485-n	1553
07083136-n	1554
09071690-n	1555
10136775-n	1556
00930868-n	1557
06765044-n	1558
07055103-n	1559
01628885-n	1560
07128692-n	1561
08210670-n	1562
02499316-n	1563
00383271-r	1564
02985828-n	1565
00907235-n	1566
10181799-n	1567
06204623-n	1568
02406952-n	1569
00156839-a	1570
06073748-n	1571
03272562-n	1572
02276749-n	1573
00445169-a	1574
02937093-n	1575
13335008-n	1576
04675646-n	1577
02942542-a	1578
00666610-a	1579
14513259-n	1580
00652069-n	1581
02437853-a	1582
14483744-n	1583
03904782-n	1584
03043798-n	1585
13538314-n	1586
05354026-n	1587
00458836-r	1588
01040128-n	1589
08705397-n	1590
02176073-n	1591
09133643-n	1592
02623906-v	1593
00488579-r	1594
00949516-n	1595
01058574-v	1596
00731955-a	1597
07231532-n	1598
02508245-v	1599
07858978-n	1600
09466678-n	1601
00123783-n	1602
03149686-n	1603
09336052-n	1604
03995372-n	1605
01656813-n	1606
00725772-a	1607
11162010-n	1608
00693570-a	1609
02127052-n	1610
05287607-n	1611
01753596-v	1612
13709992-n	1613
02364221-n	1614
00188137-r	1615
00363742-v	1616
02195145-a	1617
02269522-n	1618
10426749-n	1619
01703866-n	1620
05329735-n	1621
07481785-n	1622
02718015-v	1623
01341731-a	1624
01296697-n	1625
00104249-n	1626
00082034-a	1627
02185694-n	1628
01803641-n	1629
02349730-n	1630
06666486-n	1631
01065614-a	1632
00938979-a	1633
11108767-n	1634
05714745-n	1635
01713373-a	1636
00997394-a	1637
05388665-n	1638
05035353-n	1639
04534895-n	1640
14765422-n	1641
11620912-n	1642
00578708-n	1643
01949059-a	1644
00648087-n	1645
02298218-n	1646
02650928-n	1647
02156111-a	1648
01884577-v	1649
13846199-n	1650
07365432-n	1651
09684352-n	1652
04503836-n	1653
01088304-n	1654
12132502-n	1655
07821610-n	1656
11599324-n	1657
05570129-n	1658
11433806-n	1659
05126228-n	1660
00499441-a	1661
00462249-a	1662
05108740-n	1663
04590746-n	1664
06442239-n	1665
00717684-a	1666
